,Duration,Total_Stops,Price,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Jounrey_date,Jounrey_month,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
236,1265,1,14594,11,50,8,55,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,95,1,8425,5,15,6,50,15,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
238,925,1,9646,7,5,22,30,6,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
239,145,0,7295,14,40,17,5,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
240,220,1,5162,6,50,10,30,4,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,175,0,6860,18,25,21,20,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,190,0,6216,6,0,9,10,15,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
243,710,1,5192,7,35,19,25,24,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
244,170,0,4823,20,0,22,50,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245,170,0,3919,9,30,12,20,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
246,90,0,2754,19,5,20,35,6,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
247,690,1,9315,7,30,19,0,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
248,530,1,11667,10,0,18,50,27,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
249,1210,2,13349,9,25,5,35,24,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250,755,1,15603,13,0,1,35,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
251,180,0,4823,16,55,19,55,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
252,930,1,8452,7,10,22,40,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
253,690,1,12524,7,30,19,0,6,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
254,140,0,3384,17,45,20,5,27,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
255,90,0,1965,13,15,14,45,18,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
256,155,0,4804,22,15,0,50,18,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
257,330,1,6751,7,55,13,25,5,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
258,735,1,8669,7,0,19,15,15,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
259,485,1,14871,17,30,1,35,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
260,170,0,3919,9,30,12,20,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
261,385,1,36983,12,50,19,15,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
262,140,0,3597,19,35,21,55,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
263,165,0,10741,17,0,19,45,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,765,2,11432,16,50,5,35,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
265,145,3,10493,5,15,7,40,15,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
266,175,0,7631,7,45,10,40,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
267,50,2,13381,6,50,7,40,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
268,105,2,11911,5,55,7,40,21,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
269,170,0,4591,23,30,2,20,18,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
270,375,1,14848,13,0,19,15,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
271,630,1,8266,8,45,19,15,6,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
272,120,2,12392,17,15,19,15,18,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
273,170,0,3943,10,10,13,0,18,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
274,110,1,11105,20,20,22,10,24,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
275,510,1,15411,10,20,18,50,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
276,560,1,6442,6,50,16,10,15,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
277,170,0,6906,23,30,2,20,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
278,135,0,3543,9,45,12,0,21,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
279,155,0,11793,16,0,18,35,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
280,465,1,14323,11,30,19,15,15,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
281,175,0,3971,21,10,0,5,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
282,140,1,8452,20,20,22,40,5,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
283,160,0,5403,7,0,9,40,4,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
284,660,1,13727,10,0,21,0,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
285,1165,2,12639,10,0,5,25,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
286,165,0,4878,19,30,22,15,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
287,540,1,8552,7,10,16,10,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
288,190,0,6741,14,40,17,50,21,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
289,385,1,6481,12,50,19,15,4,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
290,520,1,7354,10,35,19,15,6,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
291,170,0,5228,21,5,23,55,21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
292,320,1,6347,6,50,12,10,18,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
293,240,1,5013,8,15,12,15,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294,175,0,4823,18,25,21,20,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
295,140,2,13381,16,55,19,15,24,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
296,135,0,3543,9,45,12,0,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
297,500,2,13013,10,55,19,15,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
298,170,0,4937,11,40,14,30,18,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
299,425,1,6818,5,5,12,10,6,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
300,1275,2,10441,22,0,19,15,18,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
301,145,0,3858,11,35,14,0,27,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
302,315,1,6534,21,0,2,15,18,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,910,1,6795,10,20,1,30,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
304,705,1,9736,7,30,19,15,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
305,295,1,4957,17,55,22,50,24,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
306,165,0,7648,6,0,8,45,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
307,150,0,3873,14,55,17,25,15,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
308,160,0,5618,17,15,19,55,3,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
309,390,1,7408,19,0,1,30,6,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
310,330,1,13774,16,45,22,15,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
311,160,0,4668,7,0,9,40,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
312,925,1,8669,3,50,19,15,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
313,570,1,6316,16,0,1,30,24,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
314,160,0,7923,16,10,18,50,3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
315,350,1,7378,7,0,12,50,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
316,165,0,4878,19,30,22,15,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
317,315,1,6297,6,5,11,20,21,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
318,420,1,13727,14,0,21,0,18,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
319,520,1,6643,8,35,17,15,24,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
320,540,1,10197,10,0,19,0,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
321,140,0,4911,22,20,0,40,21,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
322,140,0,6482,5,15,7,35,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
323,265,1,3717,19,20,23,45,18,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
324,140,0,3597,13,15,15,35,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
325,665,2,10846,11,5,22,10,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
326,1015,1,14069,5,50,22,45,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
327,105,2,14641,5,55,7,40,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
328,835,1,6442,8,35,22,30,6,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
329,315,1,5704,17,45,23,0,21,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
330,0,1,8610,20,20,20,20,15,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
331,175,0,4823,7,10,10,5,6,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
332,90,0,2227,20,5,21,35,27,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
333,375,1,8372,13,0,19,15,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
334,80,0,3100,21,5,22,25,27,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
335,145,0,3540,5,15,7,40,5,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
336,1350,1,9345,20,20,18,50,21,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
337,85,0,5755,8,50,10,15,3,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
338,1210,2,8839,13,15,9,25,27,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
339,1275,2,22096,22,0,19,15,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
340,135,0,3687,7,5,9,20,27,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
341,630,1,9627,8,30,19,0,15,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
342,845,1,13542,11,30,1,35,21,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
343,170,0,4423,4,0,6,50,27,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
344,985,2,8899,4,55,21,20,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
345,315,1,5583,6,5,11,20,21,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
346,830,1,6752,16,45,6,35,27,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
347,135,0,3543,8,20,10,35,21,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
348,185,2,10991,5,50,8,55,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
349,170,0,3398,11,40,14,30,24,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
350,170,0,5201,5,10,8,0,24,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
351,920,2,13873,10,0,1,20,5,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
352,320,1,7384,17,40,23,0,15,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
353,155,0,7298,9,30,12,5,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
354,155,0,4174,4,40,7,15,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
355,280,1,5699,17,35,22,15,18,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
356,150,0,4880,14,15,16,45,24,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
357,675,1,15284,8,0,19,15,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
358,530,1,16092,9,55,18,45,24,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
359,85,0,4392,6,20,7,45,3,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
360,155,0,3841,6,55,9,30,6,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
361,175,0,5048,7,45,10,40,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
362,805,1,11096,7,0,20,25,21,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
363,275,1,5073,7,35,12,10,24,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
364,135,0,3739,7,5,9,20,21,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
365,855,2,10598,5,0,19,15,3,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
366,110,1,8610,17,0,18,50,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
367,190,0,6216,14,40,17,50,5,9,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
368,170,0,6961,13,20,16,10,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
369,155,0,4488,20,20,22,55,4,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
370,450,1,7408,18,0,1,30,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
371,750,1,7723,13,0,1,30,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
372,680,1,15411,7,30,18,50,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
373,155,0,4804,20,20,22,55,21,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
374,295,1,4957,17,55,22,50,4,6,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
375,165,0,7591,21,10,23,55,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
376,425,1,6600,5,5,12,10,27,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
377,165,0,4966,21,10,23,55,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
378,50,2,15481,6,50,7,40,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
379,140,0,5515,22,20,0,40,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
380,540,1,4959,10,35,19,35,15,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
381,185,0,6094,18,5,21,10,15,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
382,155,0,4409,10,20,12,55,24,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
383,780,1,9794,6,0,19,0,18,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
384,455,1,6442,8,35,16,10,15,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
385,160,0,4878,7,0,9,40,18,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
386,165,0,6961,10,0,12,45,18,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
387,140,0,3597,19,35,21,55,21,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
388,475,1,7139,10,20,18,15,21,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
389,335,2,25139,9,40,15,15,3,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
390,765,1,5117,20,40,9,25,4,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
391,455,1,9211,11,40,19,15,18,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
392,150,0,4174,17,10,19,40,15,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
393,705,1,10786,7,30,19,15,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
394,770,1,6955,22,0,10,50,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
395,150,0,3807,19,55,22,25,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
396,175,0,4991,21,10,0,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
397,1215,1,6745,23,0,19,15,21,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
398,150,0,3873,17,10,19,40,4,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
399,155,0,4804,20,20,22,55,27,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
400,170,0,6181,4,55,7,45,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
401,390,1,9424,19,0,1,30,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
402,360,2,12725,17,25,23,25,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
403,790,1,6046,8,15,21,25,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
404,175,0,3971,21,10,0,5,15,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
405,480,1,7451,14,20,22,20,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
406,1155,1,10246,17,0,12,15,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
407,155,0,4804,17,15,19,50,5,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
408,720,1,6810,22,40,10,40,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
409,170,0,5613,21,0,23,50,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
410,85,0,4784,21,20,22,45,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
411,170,0,5228,13,20,16,10,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
412,135,0,4667,11,40,13,55,15,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
413,170,0,5403,9,45,12,35,21,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
414,1065,1,9187,17,0,10,45,18,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
415,170,0,4823,20,0,22,50,24,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
416,1305,2,8665,21,30,19,15,27,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
417,755,1,14871,8,25,21,0,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
418,90,0,4049,6,25,7,55,21,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
419,135,0,4667,11,40,13,55,6,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
420,235,1,4226,19,55,23,50,4,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
421,165,0,7591,6,10,8,55,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
422,90,0,2754,12,0,13,30,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
423,90,0,1965,13,15,14,45,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
424,390,2,12835,16,45,23,15,24,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
425,675,1,14533,8,0,19,15,15,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
426,170,0,4668,9,45,12,35,24,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
427,135,0,3597,8,20,10,35,6,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
428,165,0,3383,11,10,13,55,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
429,765,2,11642,16,50,5,35,18,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
430,170,0,5403,21,0,23,50,27,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
431,155,2,14221,16,40,19,15,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
432,90,0,4049,9,10,10,40,6,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
433,840,1,7888,7,0,21,0,21,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
434,-30,2,8236,19,45,19,15,21,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
435,355,2,12961,13,20,19,15,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
436,290,1,5279,8,10,13,0,18,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
437,165,0,3419,20,55,23,40,18,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
438,140,0,3597,13,15,15,35,5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
439,310,1,6027,17,5,22,15,15,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
440,180,0,3943,21,15,0,15,27,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
441,370,1,5842,7,25,13,35,6,12,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
442,140,0,4326,5,15,7,35,15,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
443,645,1,8937,8,30,19,15,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
444,135,0,3670,11,40,13,55,21,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
445,175,0,4823,18,25,21,20,18,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
446,455,1,6093,14,55,22,30,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
447,155,1,11682,20,20,22,55,24,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
448,285,1,7774,5,25,10,10,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
449,515,1,7514,7,35,16,10,27,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
450,510,1,6838,17,0,1,30,4,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
451,135,0,3858,13,20,15,35,18,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
452,760,1,6795,12,50,1,30,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
453,100,1,8576,16,50,18,30,5,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
454,165,0,5228,10,0,12,45,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
455,160,0,8872,20,25,23,5,24,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
456,170,0,3898,11,40,14,30,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
457,140,0,3332,17,45,20,5,21,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
458,705,1,9100,7,30,19,15,21,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
459,155,0,4878,17,0,19,35,15,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
460,810,1,6416,7,30,21,0,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
461,90,0,2017,5,45,7,15,5,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
462,170,0,4462,5,30,8,20,18,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
463,275,1,5073,7,35,12,10,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
464,140,0,4326,5,15,7,35,27,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
465,705,1,10161,7,30,19,15,21,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
466,90,0,3175,16,55,18,25,6,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
467,770,1,12312,20,20,9,10,24,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
468,690,1,10877,7,30,19,0,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
469,240,1,4226,6,20,10,20,18,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
470,325,1,8618,2,0,7,25,15,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
471,155,0,4174,17,15,19,50,18,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
472,310,1,10651,14,25,19,35,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
473,435,1,7681,15,45,23,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
474,490,1,7485,12,50,21,0,21,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
475,315,1,4649,15,5,20,20,15,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
476,140,0,11982,17,45,20,5,5,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
